id,hostname,repo_url,watcher,forks,stars,commits,last_updated,forked_by,readme,language,category
0,api-basketball.p.rapidapi.com,https://github.com/mulugga/Jarvis,0,0,0,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/HackerTyper10/JARVIS,1,0,1,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/Laughable33/Jarvis-mk2,1,0,0,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/skyleraiguy/Jarvis,1,0,0,,,,,Unknown,Unknown
0,api-basketball.p.rapidapi.com,https://github.com/Junjie-Ye/ToolEyes,3,3,44,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/WildCodeSchool/P2-Angular-Squad-Lyon-Angular-Mars-2021,10,3,3,,,,,TypeScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/luka2220/NBA-stats-cli,1,0,0,,,,,Go,Backend and Systems
0,api-basketball.p.rapidapi.com,https://github.com/ChemeketaCS/cs290Code,2,0,6,,,,,HTML,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/dylandpowers/sports-cli,1,0,1,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/migo1/nba-teams-stats,1,0,0,,,,,JavaScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/robfreedy/march-madness-2023,1,0,0,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/jose-seabra/stybot,1,0,1,,,,,JavaScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/DonDheri/sport-site-nuxt,2,0,0,,,,,Vue,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/toddbirchard/broiestbot,1,1,5,,,,,Python,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/Imranahmed223/Aj_Sports_Api,1,0,0,,,,,JavaScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/sebastiaannolte/input,1,0,1,,,,,PHP,General-Purpose and Scripting
0,api-basketball.p.rapidapi.com,https://github.com/LoganBram/BuddyBets,1,0,0,,,,,JavaScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/zero-stealth/prediction,1,0,0,,,,,Vue,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/lovemore66/Basalt-nodeJs,1,0,0,,,,,TypeScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/Rigtig123/Rigs-2-Ds-Blog,1,0,0,,,,,Jupyter Notebook,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/RaducuOl/symphart-cars2click,1,0,0,,,,,CSS,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/orzdk/node-exiguous,1,0,1,,,,,JavaScript,Web Development
0,api-basketball.p.rapidapi.com,https://github.com/zmalosh/BasketballData,1,0,0,,,,,C#,Backend and Systems
0,nfl-team-stats1.p.rapidapi.com,https://github.com/jcollard/FootballData,1,0,0,,,,,C#,Backend and Systems
0,tank01-mlb-live-in-game-real-time-statistics.p.rapidapi.com,https://github.com/Themika/Baseball-Website,1,0,0,,,,,CSS,Web Development
0,tank01-mlb-live-in-game-real-time-statistics.p.rapidapi.com,https://github.com/paulina-isabel/astros-insider,1,0,0,,,,,JavaScript,Web Development
0,tank01-mlb-live-in-game-real-time-statistics.p.rapidapi.com,https://github.com/brycehadl/Map-stats,2,0,0,,,,,JavaScript,Web Development
0,tank01-mlb-live-in-game-real-time-statistics.p.rapidapi.com,https://github.com/RadicalOfficial/radicalofficial.github.io,0,0,1,,,,,JavaScript,Web Development
0,tank01-mlb-live-in-game-real-time-statistics.p.rapidapi.com,https://github.com/JulianLopez2709/MUlTIAPI,1,0,0,,,,,Kotlin,Mobile App Development
0,mmaapi.p.rapidapi.com,https://github.com/TimirEr/Qick-Fight,1,1,0,,,,,JavaScript,Web Development
0,real-time-sports-news-api.p.rapidapi.com,https://github.com/zero-stealth/prediction,1,0,0,,,,,Vue,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/lnn3333/CMPT276-Sports-Connect,1,0,0,,,,,Python,General-Purpose and Scripting
0,nba-latest-news.p.rapidapi.com,https://github.com/jillnguyen2311/NBATracker-final-project-MDIA3109,1,0,2,,,,,JavaScript,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/Tosin2289/nba_app,2,0,0,,,,,Dart,Mobile App Development
0,nba-latest-news.p.rapidapi.com,https://github.com/brandanflores/project_2_NBAinfo,1,0,0,,,,,JavaScript,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/zayaanm/NBACentral,1,0,0,,,,,Python,General-Purpose and Scripting
0,nba-latest-news.p.rapidapi.com,https://github.com/danielAwale/basketball-labs,1,3,0,,,,,JavaScript,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/franckyi/basket-maniacs-web-app,2,0,0,,,,,TypeScript,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/joaorocha75/NBA-API-APP,1,0,0,,,,,Vue,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/mibachcha1/SportsApp,1,0,0,,,,,HTML,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/vakson-cpu/HCI-Backend,1,0,0,,,,,JavaScript,Web Development
0,nba-latest-news.p.rapidapi.com,https://github.com/tomibar22/NBA-Dashboard,1,0,0,,,,,Python,General-Purpose and Scripting
0,nba-latest-news.p.rapidapi.com,https://github.com/vendittimartin/Big-Coach,1,0,0,,,,,Java,Backend and Systems
0,nba-latest-news.p.rapidapi.com,https://github.com/hernandeztechy/ProyectoEcommerce,1,0,0,,,,,JavaScript,Web Development
0,sport-highlights-api.p.rapidapi.com,https://github.com/AndresDiagoM/curso-asincronismo-js,1,0,0,,,,,HTML,Web Development
0,football536.p.rapidapi.com,https://github.com/NathanNyawaya/sportydaily,1,0,0,,,,,JavaScript,Web Development
0,serie-a2.p.rapidapi.com,https://github.com/prosimpleee/data_engineering_,2,0,1,,,,,Jupyter Notebook,Web Development
0,serie-a2.p.rapidapi.com,https://github.com/gti-sos/SOS2122-23,1,1,0,,,,,JavaScript,Web Development
0,api-baseball.p.rapidapi.com,https://github.com/emgullufsen/bashingz,2,0,0,,,,,Shell,General-Purpose and Scripting
0,api-baseball.p.rapidapi.com,https://github.com/toddbirchard/broiestbot,1,1,5,,,,,Python,General-Purpose and Scripting
0,api-baseball.p.rapidapi.com,https://github.com/rustybucket-cloud/mlb-stats-table,1,0,0,,,,,JavaScript,Web Development
0,api-baseball.p.rapidapi.com,https://github.com/andrew-wicker/Hackathon-chromeExtension,1,0,0,,,,,JavaScript,Web Development
0,api-baseball.p.rapidapi.com,https://github.com/alpvyas/slash-line,1,1,1,,,,,Python,General-Purpose and Scripting
0,api-baseball.p.rapidapi.com,https://github.com/ThomasWDev/AISocial,1,0,0,,,,,Swift,Mobile App Development
0,api-baseball.p.rapidapi.com,https://github.com/jeremiahmiranda79/buonos-pizza-1,1,0,0,,,,,HTML,Web Development
0,api-baseball.p.rapidapi.com,https://github.com/zmalosh/Atlantis,1,0,0,,,,,HTML,Web Development
0,api-baseball.p.rapidapi.com,https://github.com/SportsEcho/EchoProject-BE,0,3,0,,,,,Java,Backend and Systems
